1.0 149.99699997518988
1.5848931924611136 149.99698813133065
2.51188643150958 149.9964244311216
3.9810717055349722 149.99036546067026
6.309573444801933 149.9623763210926
10.0 149.8593204561887
15.848931924611136 149.46610182138167
25.118864315095802 147.99680634031128
39.81071705534972 143.03281884325406
63.095734448019336 129.4694602934062
100.0 104.42488118071388
158.48931924611136 79.54665971385243
251.188643150958 71.28409270198131
398.1071705534972 77.04286758696456
630.9573444801933 85.61160322228045
1000.0 92.20069803297949
